UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
3893,1957,Female,"$100,001 - $150,000",Married (w/kids),,Republican,,,,,No,Yes,Public,No,Yes,No,No,,No,,Art,,,No,,,,Yes,No,Idealist,No,No,Cool headed,,Yes,Happy,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,No,Mac,,Cautious,,Yes!,Yes,Space,No,Online,No,Yes,Yes,No,Yay people!,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Own,Optimist,Dad,No,No,No,No,Check!,Yes,No,No,Yes,,,,,,,56
3894,1990,Male,"under $25,000",Domestic Partners (w/kids),High School Diploma,Democrat,,,,,No,No,Public,Yes,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,No,No,No,Receiving,,No,Idealist,No,No,Hot headed,Odd hours,No,Happy,No,Yes,Yes,No,P.M.,No,,Yes,No,,,Yes,Yes,No,Yes,TMI,,,,,,Yes,No,Yes,Yes,Demanding,No,PC,Yes,Cautious,,,No,,No,,,No,Yes,Yes,Yay people!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
3895,1962,Male,"over $150,000",Married (no kids),Master's Degree,Independent,Yes,No,No,Yes,Yes,No,Public,No,No,No,No,Yes,No,Yes,Science,Try first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Right,Yes,Yes,No,No,A.M.,Yes,End,Yes,Yes,Me,Yes,Yes,Yes,Yes,Yes,TMI,Yes,Yes,Talk,People,No,No,Yes,No,No,Supportive,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,No,Yay people!,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Own,Pessimist,Mom,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,101
3896,1955,Female,"$75,000 - $100,000",Married (w/kids),,Republican,Yes,Yes,No,No,Yes,,Public,Yes,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,No,Idealist,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
3897,1979,Male,"$100,001 - $150,000",Single (no kids),Master's Degree,Libertarian,No,No,No,Yes,Yes,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,Yes,Me,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,People,Yes,Yes,Yes,Yes,Yes,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,101
3898,1985,Female,"under $25,000",Domestic Partners (w/kids),Associate's Degree,Other,,Yes,No,,No,Yes,Public,,Yes,Yes,Yes,Yes,No,No,Science,Try first,No,No,Yes,No,Giving,No,No,,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,,Yes,No,Me,No,Yes,No,Yes,,,No,,Tunes,Technology,No,Yes,Yes,No,No,Demanding,,PC,Yes,Risk-friendly,No,Yes!,Yes,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,No,No,Yes,No,Yes,No,,Yes,Yes,No,No,No,Rent,Optimist,,No,No,No,Yes,,Yes,,,,Yes,No,Only-child,No,No,No,86
3899,NA,,,,,,,,,,,,,,,,,,,,,,Yes,No,,No,Giving,Yes,,Pragmatist,No,No,,,,,,,,,,,,,,,,Yes,Yes,,No,Mysterious,Yes,No,Talk,Technology,No,No,Yes,,,,,,,Cautious,,,,,Yes,In-person,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
3900,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,No,TMI,No,,,,,,,,,,,,,,,,,,,,,,,Yes,Grrr people,,No,,No,,Yes,No,Yes,No,No,No,,,Optimist,Mom,No,,,Yes,,Yes,,,,,,,,,,20
3901,1977,Female,"$75,000 - $100,000",Married (no kids),,Independent,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,No,,,,,,,No,,,Yes,Yes,,,,,Standard hours,,,,,,,,,,,,,,,,Yes,,,No,,,,Yes,,,,No,Demanding,Yes,PC,,,,,,,,,,,,Yes,Yay people!,Yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,31
3902,1977,Male,"$25,001 - $50,000",Single (no kids),,Republican,Yes,Yes,No,Yes,No,No,Public,No,Yes,No,No,Yes,Yes,Yes,Art,Try first,No,No,No,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,End,No,Yes,Me,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,No,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,No,Yes!,Yes,Socialize,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,101
3903,1971,Male,"over $150,000",Married (w/kids),Doctoral Degree,Independent,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,No,Yes,Giving,No,No,Idealist,Yes,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,No,No,Yes,No,No,TMI,Yes,Yes,Talk,People,No,No,Yes,Yes,Yes,Demanding,No,PC,Yes,Cautious,,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Own,Optimist,Mom,Yes,No,Yes,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,No,No,,99
3904,1965,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,,,No,No,No,No,Public,No,Yes,No,Yes,Yes,,Yes,,,,,,,,,No,Pragmatist,No,Yes,,,No,Right,Yes,,No,No,P.M.,No,End,Yes,Yes,Me,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,,,,,,,,,,,,Yes,Grrr people,Yes,No,No,No,Yes,Yes,No,No,,,,,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,,,,,,,,,,63
3905,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,No,No,No,No,No,Yes,Public,No,No,No,Yes,No,No,Yes,Science,Try first,No,No,Yes,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Right,No,Yes,No,No,P.M.,Yes,End,Yes,Yes,Circumstances,No,No,Yes,No,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,PC,No,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Rent,Pessimist,Mom,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,101
3906,1966,Male,"over $150,000",Married (w/kids),Master's Degree,Republican,,,No,,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,No,No,No,Giving,Yes,Yes,Pragmatist,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
3907,1959,Female,"over $150,000",Married (w/kids),Bachelor's Degree,Democrat,,Yes,No,No,,,,,,,,,No,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,,Happy,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Demanding,Yes,PC,,,,,,,,Online,No,,,,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,58
3908,1957,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,Libertarian,No,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Right,Yes,Yes,No,No,A.M.,No,End,Yes,No,Me,No,No,No,No,Yes,TMI,No,Yes,Tunes,People,Yes,Yes,No,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,Online,No,No,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,100
3909,1986,Female,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Republican,Yes,No,No,Yes,Yes,No,Public,Yes,No,No,Yes,No,No,Yes,Science,Study first,No,No,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,No,No,Yes,No,No,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,101
3910,1995,Male,,,,Independent,,,,,,No,Public,,,,,,,,,,Yes,,,No,Receiving,,,,No,,,,,,,,,,P.M.,Yes,End,No,No,Me,,,,,,,No,,Tunes,People,No,Yes,Yes,No,,,Yes,,No,Risk-friendly,No,,,,,,,,,,,,,,Yes,,,,Yes,,,,Yes,,,Dad,,No,No,Yes,,Yes,,,,Yes,No,,,No,No,35
3911,NA,,,,,,Yes,,No,,No,No,Public,,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,Yes,,,,,,,,,,No,Start,Yes,No,Circumstances,Yes,Yes,No,No,No,TMI,Yes,Yes,Tunes,Technology,No,No,Yes,No,Yes,,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Rent,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,88
3912,1998,Female,,,Current K-12,Republican,,,,,,,,,,,,,,,,,,,No,No,Giving,Yes,Yes,,No,Yes,,,,,,No,,,P.M.,,,,,,,,,,Yes,,No,,Tunes,People,,Yes,Yes,No,No,Supportive,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Own,,,,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,,,,,,31
3913,NA,,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,P.M.,Yes,Start,No,No,Me,Yes,No,No,No,Yes,,Yes,,,,Yes,Yes,Yes,No,No,Supportive,Yes,PC,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,Yes,No,Rent,Pessimist,Mom,No,Yes,Yes,,Check!,Yes,No,No,No,Yes,No,Yes,No,Yes,No,43
3914,NA,Male,,Married (w/kids),High School Diploma,Other,,,,,,,,,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,,Yes,Giving,,No,Idealist,Yes,No,,,,,,,,,,Yes,End,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,Yes,No,Talk,Technology,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
3915,1996,Male,"over $150,000",Single (no kids),Current K-12,Democrat,,Yes,Yes,No,Yes,No,Public,,No,No,,No,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,,Yes,Yes,Pragmatist,,Yes,,Standard hours,,Right,Yes,Yes,Yes,No,P.M.,,,Yes,No,Me,,Yes,Yes,,Yes,TMI,No,Yes,,People,No,Yes,Yes,Yes,Yes,Supportive,Yes,PC,Yes,,Yes,Yes!,No,Socialize,Yes,,No,No,Yes,Yes,,,,Yes,,,Yes,No,Yes,,No,No,Yes,Own,,,,No,Yes,Yes,,,,No,No,Yes,Yes,Yes,Yes,No,Yes,75
3916,1999,Female,,,Current K-12,Democrat,,,No,No,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
3917,1984,Female,,Single (no kids),Current Undergraduate,Independent,No,No,No,,Yes,Yes,Public,,No,No,Yes,No,No,Yes,,,Yes,No,Yes,No,Giving,Yes,Yes,,,No,Cool headed,Standard hours,No,,,Yes,No,,P.M.,Yes,,,No,Me,,Yes,Yes,Yes,Yes,,No,,Talk,Technology,,,,No,No,Supportive,No,PC,,Cautious,Yes,,No,Space,Yes,Online,No,No,,Yes,,No,No,,Yes,,Yes,No,No,Yes,No,Yes,No,Rent,,,No,Yes,,,,Yes,Yes,No,No,,No,Only-child,No,,,70
3918,NA,,,,,,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,No,Yes,No,Giving,No,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
3919,1973,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,,No,No,Yes,No,Yes,Public,No,No,No,Yes,No,No,Yes,Science,Try first,Yes,No,No,No,Giving,No,,,,,,,,,,,,,,Yes,End,Yes,Yes,,Yes,Yes,Yes,Yes,No,TMI,No,No,Talk,Technology,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,Own,Optimist,Mom,No,No,Yes,No,Nope,Yes,,,,,,Yes,No,Yes,Yes,53
3920,NA,,,,,,Yes,Yes,No,Yes,No,Yes,Private,No,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,No,No,Receiving,Yes,No,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
3921,1997,Male,,,Current K-12,Republican,,No,No,No,No,Yes,Private,No,No,No,Yes,No,No,Yes,Science,Try first,No,No,Yes,No,Giving,No,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,No,Yes,TMI,No,No,Tunes,People,Yes,Yes,Yes,No,No,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,No,Yes,No,Yay people!,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,100
3922,1989,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Democrat,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,No,No,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,Yes,PC,No,Risk-friendly,No,Yes!,Yes,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Rent,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,No,Yes,Yes,No,No,No,101
3923,1977,Male,"$50,000 - $74,999",Married (no kids),Associate's Degree,Independent,,,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,Yes,No,No,Giving,No,Yes,Pragmatist,Yes,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,,Yes,Yes,Me,,No,Yes,Yes,Yes,TMI,Yes,No,,,No,No,Yes,Yes,No,Supportive,Yes,PC,No,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,,,,,,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No,,,,,86
3924,1995,Female,"$50,000 - $74,999",Single (no kids),Current Undergraduate,Republican,No,Yes,No,No,Yes,Yes,Public,No,No,Yes,Yes,Yes,No,Yes,Art,Try first,Yes,Yes,Yes,No,Giving,No,Yes,,No,Yes,Cool headed,Standard hours,No,Happy,,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,TMI,No,No,Tunes,People,Yes,Yes,No,No,Yes,Supportive,No,PC,Yes,Risk-friendly,,Yes!,No,Space,No,In-person,Yes,No,No,Yes,Yay people!,No,No,No,,,,No,No,,,,Yes,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,No,,No,Yes,Yes,No,Yes,Yes,Yes,No,91
3925,NA,Female,,,,Democrat,No,Yes,No,No,No,Yes,Public,,Yes,Yes,,,No,,,Study first,,,,No,Receiving,Yes,No,Pragmatist,No,,Cool headed,Standard hours,No,Happy,Yes,Yes,No,,,Yes,End,,No,,,,Yes,No,No,,No,Yes,Tunes,Technology,No,No,Yes,Yes,No,Supportive,No,PC,No,Cautious,,,,Space,No,,,Yes,,,Grrr people,Yes,No,No,Yes,Yes,No,Yes,,,No,Yes,No,Own,Optimist,Dad,,Yes,Yes,No,Check!,Yes,Yes,,,No,No,Yes,Yes,No,,72
3926,1977,Female,"$25,001 - $50,000",Single (w/kids),Bachelor's Degree,,No,No,No,No,Yes,Yes,Public,,Yes,No,Yes,Yes,,Yes,,Study first,No,No,No,No,Giving,Yes,No,,Yes,Yes,,Odd hours,No,Happy,Yes,No,Yes,Yes,P.M.,Yes,End,,No,Circumstances,No,No,Yes,No,No,TMI,No,No,Tunes,,No,Yes,Yes,No,Yes,Supportive,No,PC,,Cautious,,,Yes,,,In-person,Yes,No,Yes,No,Grrr people,Yes,No,No,Yes,Yes,Yes,,Yes,No,Yes,Yes,No,Own,,,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,,No,Yes,Yes,No,Yes,85
3927,1978,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Independent,Yes,No,No,Yes,Yes,Yes,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,No,Yes,Receiving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,Yes,TMI,No,Yes,Talk,People,Yes,Yes,No,Yes,No,Supportive,Yes,Mac,Yes,Cautious,No,Yes!,No,Socialize,Yes,Online,Yes,Yes,No,No,Grrr people,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,101
3928,NA,,,,,,,,,,,No,Private,No,,,,,,,Science,,,,,,,No,,Pragmatist,Yes,No,,,No,Happy,Yes,Yes,Yes,,P.M.,,,,,,,Yes,No,,Yes,,,,Tunes,Technology,,,,,,Demanding,No,PC,,,,,,,,,,,,,Yay people!,,No,No,,,,,,No,Yes,Yes,No,Own,Optimist,Dad,No,No,,Yes,,Yes,,,,Yes,No,Yes,,Yes,,40
3929,NA,,,,,,No,Yes,No,No,Yes,No,Public,No,Yes,No,No,Yes,No,Yes,Art,Study first,No,No,Yes,No,Giving,No,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Right,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
3930,NA,,,,,,,Yes,No,No,Yes,Yes,Public,No,No,No,No,Yes,,Yes,Art,,Yes,Yes,No,No,Giving,Yes,No,Idealist,No,Yes,Hot headed,Odd hours,,,,,No,No,P.M.,Yes,End,Yes,Yes,Me,No,No,No,Yes,Yes,Mysterious,No,Yes,Talk,Technology,Yes,No,Yes,Yes,No,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,Online,No,Yes,No,No,Grrr people,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,94
3931,1994,Female,"under $25,000",Single (no kids),High School Diploma,Republican,Yes,Yes,No,No,No,Yes,Public,Yes,Yes,No,Yes,No,Yes,Yes,Science,Try first,Yes,Yes,No,No,Giving,Yes,Yes,Pragmatist,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
3932,1997,Female,,Single (no kids),Current K-12,Other,,,,,,,,,,,,Yes,,,,,,,No,,,Yes,Yes,,No,Yes,,,,,,,,,,Yes,,No,No,,No,No,Yes,Yes,No,TMI,No,,,Technology,Yes,,,No,Yes,Demanding,No,,No,Cautious,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,Yes,,Yes,Yes,30
3933,1992,Female,"under $25,000",Single (no kids),Associate's Degree,Other,,,No,No,No,Yes,Public,Yes,Yes,No,No,Yes,No,Yes,Art,Study first,No,No,No,No,Giving,No,No,Pragmatist,No,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Me,Yes,No,Yes,Yes,No,TMI,Yes,No,Tunes,Technology,No,No,No,No,Yes,Demanding,Yes,PC,No,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,No,Grrr people,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Rent,Pessimist,Mom,No,Yes,Yes,No,Nope,Yes,No,No,,,,,,,No,93
3934,1982,Female,"$100,001 - $150,000",Single (no kids),Bachelor's Degree,Republican,No,No,No,Yes,Yes,No,Public,Yes,No,No,No,No,No,Yes,Art,,No,No,Yes,No,,Yes,No,,No,No,Cool headed,Odd hours,No,Happy,Yes,No,Yes,Yes,P.M.,Yes,,Yes,Yes,Me,No,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,No,Yes,No,Yes,Supportive,No,Mac,No,,No,,No,,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,No,No,Yes,,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,93
3935,1972,Male,"over $150,000",Married (w/kids),Associate's Degree,Independent,No,Yes,No,Yes,Yes,Yes,Public,No,No,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
3936,1972,Male,"over $150,000",Married (w/kids),Current Undergraduate,Independent,Yes,Yes,No,No,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Right,Yes,No,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,No,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Own,Optimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,101
3937,1991,Male,"$25,001 - $50,000",Single (no kids),Associate's Degree,Libertarian,Yes,No,No,Yes,No,No,Public,Yes,Yes,Yes,,,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,Yes,No,Hot headed,Standard hours,Yes,Happy,No,,,,,Yes,Start,Yes,Yes,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,No,Yes,No,Yes,Demanding,Yes,PC,No,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Rent,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,94
3938,NA,Male,,,Current K-12,,,,No,No,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,No,Science,Study first,No,Yes,No,No,Receiving,No,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,22
3939,1976,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,Independent,,,,,,,,,,,,,,,,,,,Yes,,,No,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,,,,,,,,,,,,No,No,Talk,People,,,,,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Own,Optimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,,,,,Yes,62
3940,1994,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,,Yes,No,No,No,Yes,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,Yes,No,No,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
